1.1454 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.5945 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
6.8229 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

6.8238 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff3114e7970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff2d6235880>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.8243 	EXP 	window1: mouseVisible = True
6.8255 	EXP 	window1: mouseVisible = False
6.8255 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.8256 	EXP 	window1: recordFrameIntervals = False
6.9061 	EXP 	window1: recordFrameIntervals = True
7.7396 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

9.8323 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.8391 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.0876 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.0924 	EXP 	Created fixation_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.0951 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
10.0955 	EXP 	New trial (rep=0, index=0): None
10.1505 	WARNING 	t of last frame was 2411.30ms (=1/0)
10.1505 	EXP 	image: autoDraw = True
10.1505 	EXP 	fixation: autoDraw = True
10.1761 	WARNING 	t of last frame was 25.59ms (=1/39)
10.3445 	WARNING 	t of last frame was 39.25ms (=1/25)
10.3445 	EXP 	image: autoDraw = False
10.3445 	EXP 	fixation: autoDraw = False
10.3445 	EXP 	image: autoDraw = False
10.3445 	EXP 	fixation: autoDraw = False
10.3445 	EXP 	image_2: autoDraw = True
10.3445 	EXP 	fixation_2: autoDraw = True
10.4961 	EXP 	New trial (rep=1, index=0): None
10.5086 	EXP 	image_2: autoDraw = False
10.5086 	EXP 	fixation_2: autoDraw = False
10.5086 	EXP 	image_2: autoDraw = False
10.5086 	EXP 	fixation_2: autoDraw = False
10.5086 	EXP 	image: autoDraw = True
10.5086 	EXP 	fixation: autoDraw = True
10.6720 	EXP 	image: autoDraw = False
10.6720 	EXP 	fixation: autoDraw = False
10.6720 	EXP 	image: autoDraw = False
10.6720 	EXP 	fixation: autoDraw = False
10.6720 	EXP 	image_2: autoDraw = True
10.6720 	EXP 	fixation_2: autoDraw = True
10.8238 	EXP 	New trial (rep=2, index=0): None
10.8315 	EXP 	image_2: autoDraw = False
10.8315 	EXP 	fixation_2: autoDraw = False
10.8315 	EXP 	image_2: autoDraw = False
10.8315 	EXP 	fixation_2: autoDraw = False
10.8315 	EXP 	image: autoDraw = True
10.8315 	EXP 	fixation: autoDraw = True
10.9973 	EXP 	image: autoDraw = False
10.9973 	EXP 	fixation: autoDraw = False
10.9973 	EXP 	image: autoDraw = False
10.9973 	EXP 	fixation: autoDraw = False
10.9973 	EXP 	image_2: autoDraw = True
10.9973 	EXP 	fixation_2: autoDraw = True
11.1518 	EXP 	New trial (rep=3, index=0): None
11.1594 	EXP 	image_2: autoDraw = False
11.1594 	EXP 	fixation_2: autoDraw = False
11.1594 	EXP 	image_2: autoDraw = False
11.1594 	EXP 	fixation_2: autoDraw = False
11.1594 	EXP 	image: autoDraw = True
11.1594 	EXP 	fixation: autoDraw = True
11.3221 	EXP 	image: autoDraw = False
11.3221 	EXP 	fixation: autoDraw = False
11.3221 	EXP 	image: autoDraw = False
11.3221 	EXP 	fixation: autoDraw = False
11.3221 	EXP 	image_2: autoDraw = True
11.3221 	EXP 	fixation_2: autoDraw = True
11.4730 	EXP 	New trial (rep=4, index=0): None
11.4802 	EXP 	image_2: autoDraw = False
11.4802 	EXP 	fixation_2: autoDraw = False
11.4802 	EXP 	image_2: autoDraw = False
11.4802 	EXP 	fixation_2: autoDraw = False
11.4802 	EXP 	image: autoDraw = True
11.4802 	EXP 	fixation: autoDraw = True
11.6390 	EXP 	image: autoDraw = False
11.6390 	EXP 	fixation: autoDraw = False
11.6390 	EXP 	image: autoDraw = False
11.6390 	EXP 	fixation: autoDraw = False
11.6390 	EXP 	image_2: autoDraw = True
11.6390 	EXP 	fixation_2: autoDraw = True
11.7906 	EXP 	New trial (rep=5, index=0): None
11.7976 	EXP 	image_2: autoDraw = False
11.7976 	EXP 	fixation_2: autoDraw = False
11.7976 	EXP 	image_2: autoDraw = False
11.7976 	EXP 	fixation_2: autoDraw = False
11.7976 	EXP 	image: autoDraw = True
11.7976 	EXP 	fixation: autoDraw = True
11.9570 	EXP 	image: autoDraw = False
11.9570 	EXP 	fixation: autoDraw = False
11.9570 	EXP 	image: autoDraw = False
11.9570 	EXP 	fixation: autoDraw = False
11.9570 	EXP 	image_2: autoDraw = True
11.9570 	EXP 	fixation_2: autoDraw = True
12.1089 	EXP 	New trial (rep=6, index=0): None
12.1165 	EXP 	image_2: autoDraw = False
12.1165 	EXP 	fixation_2: autoDraw = False
12.1165 	EXP 	image_2: autoDraw = False
12.1165 	EXP 	fixation_2: autoDraw = False
12.1165 	EXP 	image: autoDraw = True
12.1165 	EXP 	fixation: autoDraw = True
12.2814 	EXP 	image: autoDraw = False
12.2814 	EXP 	fixation: autoDraw = False
12.2814 	EXP 	image: autoDraw = False
12.2814 	EXP 	fixation: autoDraw = False
12.2814 	EXP 	image_2: autoDraw = True
12.2814 	EXP 	fixation_2: autoDraw = True
12.4318 	EXP 	New trial (rep=7, index=0): None
12.4383 	EXP 	image_2: autoDraw = False
12.4383 	EXP 	fixation_2: autoDraw = False
12.4383 	EXP 	image_2: autoDraw = False
12.4383 	EXP 	fixation_2: autoDraw = False
12.4383 	EXP 	image: autoDraw = True
12.4383 	EXP 	fixation: autoDraw = True
12.5954 	EXP 	image: autoDraw = False
12.5954 	EXP 	fixation: autoDraw = False
12.5954 	EXP 	image: autoDraw = False
12.5954 	EXP 	fixation: autoDraw = False
12.5954 	EXP 	image_2: autoDraw = True
12.5954 	EXP 	fixation_2: autoDraw = True
12.7495 	EXP 	New trial (rep=8, index=0): None
12.7582 	EXP 	image_2: autoDraw = False
12.7582 	EXP 	fixation_2: autoDraw = False
12.7582 	EXP 	image_2: autoDraw = False
12.7582 	EXP 	fixation_2: autoDraw = False
12.7582 	EXP 	image: autoDraw = True
