1.6102 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.1024 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1080]. Using actual size
8.4598 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

8.4610 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f9684722be0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f96a03536a0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.4613 	EXP 	window1: mouseVisible = True
8.4629 	EXP 	window1: mouseVisible = False
8.4630 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.4630 	EXP 	window1: recordFrameIntervals = False
8.5433 	EXP 	window1: recordFrameIntervals = True
9.3770 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

11.7027 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.7114 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.9586 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.9616 	EXP 	Created fixation_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.9643 	EXP 	Created sequence: random, trialTypes=1, nReps=75, seed=None
11.9647 	EXP 	New trial (rep=0, index=0): None
12.0031 	WARNING 	t of last frame was 2626.52ms (=1/0)
12.0031 	EXP 	image: autoDraw = True
12.0031 	EXP 	fixation: autoDraw = True
12.0789 	EXP 	image: autoDraw = False
12.0789 	EXP 	fixation: autoDraw = False
12.0789 	EXP 	image_2: autoDraw = True
12.0789 	EXP 	fixation_2: autoDraw = True
12.1635 	EXP 	New trial (rep=1, index=0): None
12.1758 	EXP 	image_2: autoDraw = False
12.1758 	EXP 	fixation_2: autoDraw = False
12.1758 	EXP 	image: autoDraw = True
12.1758 	EXP 	fixation: autoDraw = True
12.2639 	EXP 	image: autoDraw = False
12.2639 	EXP 	fixation: autoDraw = False
12.2639 	EXP 	image: autoDraw = False
12.2639 	EXP 	fixation: autoDraw = False
12.2639 	EXP 	image_2: autoDraw = True
12.2639 	EXP 	fixation_2: autoDraw = True
12.3488 	EXP 	New trial (rep=2, index=0): None
12.3594 	EXP 	image_2: autoDraw = False
12.3594 	EXP 	fixation_2: autoDraw = False
12.3594 	EXP 	image_2: autoDraw = False
12.3594 	EXP 	fixation_2: autoDraw = False
12.3594 	EXP 	image: autoDraw = True
12.3594 	EXP 	fixation: autoDraw = True
12.4484 	EXP 	image: autoDraw = False
12.4484 	EXP 	fixation: autoDraw = False
12.4484 	EXP 	image: autoDraw = False
12.4484 	EXP 	fixation: autoDraw = False
12.4596 	EXP 	image_2: autoDraw = True
12.4596 	EXP 	fixation_2: autoDraw = True
12.5447 	EXP 	New trial (rep=3, index=0): None
12.5485 	EXP 	image_2: autoDraw = False
12.5485 	EXP 	fixation_2: autoDraw = False
12.5485 	EXP 	image_2: autoDraw = False
12.5485 	EXP 	fixation_2: autoDraw = False
12.5594 	EXP 	image: autoDraw = True
12.5594 	EXP 	fixation: autoDraw = True
12.6468 	EXP 	image: autoDraw = False
12.6468 	EXP 	fixation: autoDraw = False
12.6468 	EXP 	image: autoDraw = False
12.6468 	EXP 	fixation: autoDraw = False
12.6593 	EXP 	image_2: autoDraw = True
12.6593 	EXP 	fixation_2: autoDraw = True
12.7452 	EXP 	New trial (rep=4, index=0): None
12.7479 	EXP 	image_2: autoDraw = False
12.7479 	EXP 	fixation_2: autoDraw = False
12.7479 	EXP 	image_2: autoDraw = False
12.7479 	EXP 	fixation_2: autoDraw = False
12.7598 	EXP 	image: autoDraw = True
12.7598 	EXP 	fixation: autoDraw = True
12.8482 	EXP 	image: autoDraw = False
12.8482 	EXP 	fixation: autoDraw = False
12.8482 	EXP 	image: autoDraw = False
12.8482 	EXP 	fixation: autoDraw = False
12.8597 	EXP 	image_2: autoDraw = True
12.8597 	EXP 	fixation_2: autoDraw = True
12.9438 	EXP 	New trial (rep=5, index=0): None
12.9467 	EXP 	image_2: autoDraw = False
12.9467 	EXP 	fixation_2: autoDraw = False
12.9467 	EXP 	image_2: autoDraw = False
12.9467 	EXP 	fixation_2: autoDraw = False
12.9602 	EXP 	image: autoDraw = True
12.9602 	EXP 	fixation: autoDraw = True
13.0470 	EXP 	image: autoDraw = False
13.0470 	EXP 	fixation: autoDraw = False
13.0470 	EXP 	image: autoDraw = False
13.0470 	EXP 	fixation: autoDraw = False
13.0596 	EXP 	image_2: autoDraw = True
13.0596 	EXP 	fixation_2: autoDraw = True
13.1446 	EXP 	New trial (rep=6, index=0): None
13.1484 	EXP 	image_2: autoDraw = False
13.1484 	EXP 	fixation_2: autoDraw = False
13.1484 	EXP 	image_2: autoDraw = False
13.1484 	EXP 	fixation_2: autoDraw = False
13.1596 	EXP 	image: autoDraw = True
13.1596 	EXP 	fixation: autoDraw = True
13.2473 	EXP 	image: autoDraw = False
13.2473 	EXP 	fixation: autoDraw = False
13.2473 	EXP 	image: autoDraw = False
13.2473 	EXP 	fixation: autoDraw = False
13.2594 	EXP 	image_2: autoDraw = True
13.2594 	EXP 	fixation_2: autoDraw = True
13.3445 	EXP 	New trial (rep=7, index=0): None
13.3482 	EXP 	image_2: autoDraw = False
13.3482 	EXP 	fixation_2: autoDraw = False
13.3482 	EXP 	image_2: autoDraw = False
13.3482 	EXP 	fixation_2: autoDraw = False
13.3596 	EXP 	image: autoDraw = True
13.3596 	EXP 	fixation: autoDraw = True
13.4471 	EXP 	image: autoDraw = False
13.4471 	EXP 	fixation: autoDraw = False
13.4471 	EXP 	image: autoDraw = False
13.4471 	EXP 	fixation: autoDraw = False
13.4596 	EXP 	image_2: autoDraw = True
13.4596 	EXP 	fixation_2: autoDraw = True
13.5446 	EXP 	New trial (rep=8, index=0): None
13.5484 	EXP 	image_2: autoDraw = False
13.5484 	EXP 	fixation_2: autoDraw = False
13.5484 	EXP 	image_2: autoDraw = False
13.5484 	EXP 	fixation_2: autoDraw = False
13.5595 	EXP 	image: autoDraw = True
13.5595 	EXP 	fixation: autoDraw = True
13.6479 	EXP 	image: autoDraw = False
13.6479 	EXP 	fixation: autoDraw = False
13.6479 	EXP 	image: autoDraw = False
13.6479 	EXP 	fixation: autoDraw = False
13.6594 	EXP 	image_2: autoDraw = True
13.6594 	EXP 	fixation_2: autoDraw = True
13.7446 	EXP 	New trial (rep=9, index=0): None
13.7483 	EXP 	image_2: autoDraw = False
13.7483 	EXP 	fixation_2: autoDraw = False
13.7483 	EXP 	image_2: autoDraw = False
13.7483 	EXP 	fixation_2: autoDraw = False
13.7595 	EXP 	image: autoDraw = True
13.7595 	EXP 	fixation: autoDraw = True
13.8467 	EXP 	image: autoDraw = False
13.8467 	EXP 	fixation: autoDraw = False
13.8467 	EXP 	image: autoDraw = False
13.8467 	EXP 	fixation: autoDraw = False
13.8595 	EXP 	image_2: autoDraw = True
13.8595 	EXP 	fixation_2: autoDraw = True
13.9453 	EXP 	New trial (rep=10, index=0): None
13.9491 	EXP 	image_2: autoDraw = False
13.9491 	EXP 	fixation_2: autoDraw = False
13.9491 	EXP 	image_2: autoDraw = False
13.9491 	EXP 	fixation_2: autoDraw = False
13.9596 	EXP 	image: autoDraw = True
13.9596 	EXP 	fixation: autoDraw = True
14.0482 	EXP 	image: autoDraw = False
14.0482 	EXP 	fixation: autoDraw = False
14.0482 	EXP 	image: autoDraw = False
14.0482 	EXP 	fixation: autoDraw = False
14.0595 	EXP 	image_2: autoDraw = True
14.0595 	EXP 	fixation_2: autoDraw = True
14.1446 	EXP 	New trial (rep=11, index=0): None
14.1484 	EXP 	image_2: autoDraw = False
14.1484 	EXP 	fixation_2: autoDraw = False
14.1484 	EXP 	image_2: autoDraw = False
14.1484 	EXP 	fixation_2: autoDraw = False
14.1596 	EXP 	image: autoDraw = True
14.1596 	EXP 	fixation: autoDraw = True
14.2472 	EXP 	image: autoDraw = False
14.2472 	EXP 	fixation: autoDraw = False
14.2472 	EXP 	image: autoDraw = False
14.2472 	EXP 	fixation: autoDraw = False
14.2595 	EXP 	image_2: autoDraw = True
14.2595 	EXP 	fixation_2: autoDraw = True
14.3447 	EXP 	New trial (rep=12, index=0): None
14.3483 	EXP 	image_2: autoDraw = False
14.3483 	EXP 	fixation_2: autoDraw = False
14.3483 	EXP 	image_2: autoDraw = False
14.3483 	EXP 	fixation_2: autoDraw = False
14.3596 	EXP 	image: autoDraw = True
14.3596 	EXP 	fixation: autoDraw = True
14.4470 	EXP 	image: autoDraw = False
14.4470 	EXP 	fixation: autoDraw = False
14.4470 	EXP 	image: autoDraw = False
14.4470 	EXP 	fixation: autoDraw = False
14.4596 	EXP 	image_2: autoDraw = True
14.4596 	EXP 	fixation_2: autoDraw = True
14.5448 	EXP 	New trial (rep=13, index=0): None
14.5486 	EXP 	image_2: autoDraw = False
14.5486 	EXP 	fixation_2: autoDraw = False
14.5486 	EXP 	image_2: autoDraw = False
14.5486 	EXP 	fixation_2: autoDraw = False
14.5597 	EXP 	image: autoDraw = True
14.5597 	EXP 	fixation: autoDraw = True
14.6469 	EXP 	image: autoDraw = False
14.6469 	EXP 	fixation: autoDraw = False
14.6469 	EXP 	image: autoDraw = False
14.6469 	EXP 	fixation: autoDraw = False
14.6596 	EXP 	image_2: autoDraw = True
14.6596 	EXP 	fixation_2: autoDraw = True
14.7447 	EXP 	New trial (rep=14, index=0): None
14.7484 	EXP 	image_2: autoDraw = False
14.7484 	EXP 	fixation_2: autoDraw = False
14.7484 	EXP 	image_2: autoDraw = False
14.7484 	EXP 	fixation_2: autoDraw = False
14.7596 	EXP 	image: autoDraw = True
14.7596 	EXP 	fixation: autoDraw = True
14.8469 	EXP 	image: autoDraw = False
14.8469 	EXP 	fixation: autoDraw = False
14.8469 	EXP 	image: autoDraw = False
14.8469 	EXP 	fixation: autoDraw = False
14.8597 	EXP 	image_2: autoDraw = True
14.8597 	EXP 	fixation_2: autoDraw = True
14.9445 	EXP 	New trial (rep=15, index=0): None
14.9482 	EXP 	image_2: autoDraw = False
14.9482 	EXP 	fixation_2: autoDraw = False
14.9482 	EXP 	image_2: autoDraw = False
14.9482 	EXP 	fixation_2: autoDraw = False
14.9596 	EXP 	image: autoDraw = True
14.9596 	EXP 	fixation: autoDraw = True
15.0467 	EXP 	image: autoDraw = False
15.0467 	EXP 	fixation: autoDraw = False
15.0467 	EXP 	image: autoDraw = False
15.0467 	EXP 	fixation: autoDraw = False
15.0596 	EXP 	image_2: autoDraw = True
15.0596 	EXP 	fixation_2: autoDraw = True
15.1447 	EXP 	New trial (rep=16, index=0): None
15.1486 	EXP 	image_2: autoDraw = False
15.1486 	EXP 	fixation_2: autoDraw = False
15.1486 	EXP 	image_2: autoDraw = False
15.1486 	EXP 	fixation_2: autoDraw = False
15.1596 	EXP 	image: autoDraw = True
15.1596 	EXP 	fixation: autoDraw = True
15.2473 	EXP 	image: autoDraw = False
15.2473 	EXP 	fixation: autoDraw = False
15.2473 	EXP 	image: autoDraw = False
15.2473 	EXP 	fixation: autoDraw = False
15.2597 	EXP 	image_2: autoDraw = True
15.2597 	EXP 	fixation_2: autoDraw = True
15.3445 	EXP 	New trial (rep=17, index=0): None
15.3482 	EXP 	image_2: autoDraw = False
15.3482 	EXP 	fixation_2: autoDraw = False
15.3482 	EXP 	image_2: autoDraw = False
15.3482 	EXP 	fixation_2: autoDraw = False
15.3595 	EXP 	image: autoDraw = True
15.3595 	EXP 	fixation: autoDraw = True
15.4473 	EXP 	image: autoDraw = False
15.4473 	EXP 	fixation: autoDraw = False
15.4473 	EXP 	image: autoDraw = False
15.4473 	EXP 	fixation: autoDraw = False
15.4594 	EXP 	image_2: autoDraw = True
15.4594 	EXP 	fixation_2: autoDraw = True
15.5443 	EXP 	New trial (rep=18, index=0): None
15.5480 	EXP 	image_2: autoDraw = False
15.5480 	EXP 	fixation_2: autoDraw = False
15.5480 	EXP 	image_2: autoDraw = False
15.5480 	EXP 	fixation_2: autoDraw = False
15.5594 	EXP 	image: autoDraw = True
15.5594 	EXP 	fixation: autoDraw = True
15.6471 	EXP 	image: autoDraw = False
15.6471 	EXP 	fixation: autoDraw = False
15.6471 	EXP 	image: autoDraw = False
15.6471 	EXP 	fixation: autoDraw = False
15.6602 	EXP 	image_2: autoDraw = True
15.6602 	EXP 	fixation_2: autoDraw = True
15.7447 	EXP 	New trial (rep=19, index=0): None
15.7484 	EXP 	image_2: autoDraw = False
15.7484 	EXP 	fixation_2: autoDraw = False
15.7484 	EXP 	image_2: autoDraw = False
15.7484 	EXP 	fixation_2: autoDraw = False
15.7594 	EXP 	image: autoDraw = True
15.7594 	EXP 	fixation: autoDraw = True
15.8469 	EXP 	image: autoDraw = False
15.8469 	EXP 	fixation: autoDraw = False
15.8469 	EXP 	image: autoDraw = False
15.8469 	EXP 	fixation: autoDraw = False
15.8596 	EXP 	image_2: autoDraw = True
15.8596 	EXP 	fixation_2: autoDraw = True
15.9446 	EXP 	New trial (rep=20, index=0): None
15.9485 	EXP 	image_2: autoDraw = False
15.9485 	EXP 	fixation_2: autoDraw = False
15.9485 	EXP 	image_2: autoDraw = False
15.9485 	EXP 	fixation_2: autoDraw = False
15.9594 	EXP 	image: autoDraw = True
15.9594 	EXP 	fixation: autoDraw = True
16.0471 	EXP 	image: autoDraw = False
16.0471 	EXP 	fixation: autoDraw = False
16.0471 	EXP 	image: autoDraw = False
16.0471 	EXP 	fixation: autoDraw = False
16.0600 	EXP 	image_2: autoDraw = True
16.0600 	EXP 	fixation_2: autoDraw = True
16.1446 	EXP 	New trial (rep=21, index=0): None
16.1484 	EXP 	image_2: autoDraw = False
16.1484 	EXP 	fixation_2: autoDraw = False
16.1484 	EXP 	image_2: autoDraw = False
16.1484 	EXP 	fixation_2: autoDraw = False
16.1596 	EXP 	image: autoDraw = True
16.1596 	EXP 	fixation: autoDraw = True
16.2470 	EXP 	image: autoDraw = False
16.2470 	EXP 	fixation: autoDraw = False
16.2470 	EXP 	image: autoDraw = False
16.2470 	EXP 	fixation: autoDraw = False
16.2596 	EXP 	image_2: autoDraw = True
16.2596 	EXP 	fixation_2: autoDraw = True
16.3446 	EXP 	New trial (rep=22, index=0): None
16.3483 	EXP 	image_2: autoDraw = False
16.3483 	EXP 	fixation_2: autoDraw = False
16.3483 	EXP 	image_2: autoDraw = False
16.3483 	EXP 	fixation_2: autoDraw = False
16.3595 	EXP 	image: autoDraw = True
16.3595 	EXP 	fixation: autoDraw = True
16.4475 	EXP 	image: autoDraw = False
16.4475 	EXP 	fixation: autoDraw = False
16.4475 	EXP 	image: autoDraw = False
16.4475 	EXP 	fixation: autoDraw = False
16.4596 	EXP 	image_2: autoDraw = True
16.4596 	EXP 	fixation_2: autoDraw = True
16.5447 	EXP 	New trial (rep=23, index=0): None
16.5482 	EXP 	image_2: autoDraw = False
16.5482 	EXP 	fixation_2: autoDraw = False
16.5482 	EXP 	image_2: autoDraw = False
16.5482 	EXP 	fixation_2: autoDraw = False
16.5594 	EXP 	image: autoDraw = True
16.5594 	EXP 	fixation: autoDraw = True
16.6470 	EXP 	image: autoDraw = False
16.6470 	EXP 	fixation: autoDraw = False
16.6470 	EXP 	image: autoDraw = False
16.6470 	EXP 	fixation: autoDraw = False
16.6597 	EXP 	image_2: autoDraw = True
16.6597 	EXP 	fixation_2: autoDraw = True
16.7451 	EXP 	New trial (rep=24, index=0): None
16.7494 	EXP 	image_2: autoDraw = False
16.7494 	EXP 	fixation_2: autoDraw = False
16.7494 	EXP 	image_2: autoDraw = False
16.7494 	EXP 	fixation_2: autoDraw = False
16.7594 	EXP 	image: autoDraw = True
16.7594 	EXP 	fixation: autoDraw = True
16.8472 	EXP 	image: autoDraw = False
16.8472 	EXP 	fixation: autoDraw = False
16.8472 	EXP 	image: autoDraw = False
16.8472 	EXP 	fixation: autoDraw = False
16.8595 	EXP 	image_2: autoDraw = True
16.8595 	EXP 	fixation_2: autoDraw = True
16.9443 	EXP 	New trial (rep=25, index=0): None
16.9479 	EXP 	image_2: autoDraw = False
16.9479 	EXP 	fixation_2: autoDraw = False
16.9479 	EXP 	image_2: autoDraw = False
16.9479 	EXP 	fixation_2: autoDraw = False
16.9594 	EXP 	image: autoDraw = True
16.9594 	EXP 	fixation: autoDraw = True
17.0466 	EXP 	image: autoDraw = False
17.0466 	EXP 	fixation: autoDraw = False
17.0466 	EXP 	image: autoDraw = False
17.0466 	EXP 	fixation: autoDraw = False
17.0596 	EXP 	image_2: autoDraw = True
17.0596 	EXP 	fixation_2: autoDraw = True
17.1446 	EXP 	New trial (rep=26, index=0): None
17.1484 	EXP 	image_2: autoDraw = False
17.1484 	EXP 	fixation_2: autoDraw = False
17.1484 	EXP 	image_2: autoDraw = False
17.1484 	EXP 	fixation_2: autoDraw = False
17.1597 	EXP 	image: autoDraw = True
17.1597 	EXP 	fixation: autoDraw = True
17.2469 	EXP 	image: autoDraw = False
17.2469 	EXP 	fixation: autoDraw = False
17.2469 	EXP 	image: autoDraw = False
17.2469 	EXP 	fixation: autoDraw = False
17.2595 	EXP 	image_2: autoDraw = True
17.2595 	EXP 	fixation_2: autoDraw = True
17.3445 	EXP 	New trial (rep=27, index=0): None
17.3483 	EXP 	image_2: autoDraw = False
17.3483 	EXP 	fixation_2: autoDraw = False
17.3483 	EXP 	image_2: autoDraw = False
17.3483 	EXP 	fixation_2: autoDraw = False
17.3595 	EXP 	image: autoDraw = True
17.3595 	EXP 	fixation: autoDraw = True
17.4468 	EXP 	image: autoDraw = False
17.4468 	EXP 	fixation: autoDraw = False
17.4468 	EXP 	image: autoDraw = False
17.4468 	EXP 	fixation: autoDraw = False
17.4599 	EXP 	image_2: autoDraw = True
17.4599 	EXP 	fixation_2: autoDraw = True
17.5454 	EXP 	New trial (rep=28, index=0): None
17.5496 	EXP 	image_2: autoDraw = False
17.5496 	EXP 	fixation_2: autoDraw = False
17.5496 	EXP 	image_2: autoDraw = False
17.5496 	EXP 	fixation_2: autoDraw = False
17.5595 	EXP 	image: autoDraw = True
17.5595 	EXP 	fixation: autoDraw = True
17.6480 	EXP 	image: autoDraw = False
17.6480 	EXP 	fixation: autoDraw = False
17.6480 	EXP 	image: autoDraw = False
17.6480 	EXP 	fixation: autoDraw = False
17.6597 	EXP 	image_2: autoDraw = True
17.6597 	EXP 	fixation_2: autoDraw = True
17.7445 	EXP 	New trial (rep=29, index=0): None
17.7485 	EXP 	image_2: autoDraw = False
17.7485 	EXP 	fixation_2: autoDraw = False
17.7485 	EXP 	image_2: autoDraw = False
17.7485 	EXP 	fixation_2: autoDraw = False
17.7595 	EXP 	image: autoDraw = True
17.7595 	EXP 	fixation: autoDraw = True
17.8469 	EXP 	image: autoDraw = False
