1.1909 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.5470 	EXP 	Created blank = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0.00392157, 0.00392157, 0.00392157]), lineColorSpace='rgb', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=1.0, name='blank', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.5535 	EXP 	Imported StimList.xlsx as conditions, 8 conditions, 2 params
11.5555 	EXP 	Created sequence: random, trialTypes=8, nReps=5, seed=None
11.5558 	EXP 	New trial (rep=0, index=0): {'color': 'white', 'trigger': 1}
11.7228 	WARNING 	t of last frame was 2138.37ms (=1/0)
11.7228 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
11.7228 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
11.7228 	EXP 	stimulus: autoDraw = True
11.8039 	EXP 	stimulus: autoDraw = False
11.8039 	EXP 	blank: autoDraw = True
13.2911 	EXP 	New trial (rep=0, index=1): {'color': 'gray', 'trigger': 2}
13.3007 	EXP 	blank: autoDraw = False
13.3007 	EXP 	blank: autoDraw = False
13.3007 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
13.3007 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
13.3007 	EXP 	stimulus: autoDraw = True
13.5401 	EXP 	stimulus: autoDraw = False
13.5401 	EXP 	stimulus: autoDraw = False
13.5401 	EXP 	blank: autoDraw = True
15.0353 	EXP 	New trial (rep=0, index=2): {'color': 'gray', 'trigger': 2}
15.0408 	EXP 	blank: autoDraw = False
15.0408 	EXP 	blank: autoDraw = False
15.0408 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
15.0408 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
15.0408 	EXP 	stimulus: autoDraw = True
15.2895 	EXP 	stimulus: autoDraw = False
15.2895 	EXP 	stimulus: autoDraw = False
15.2895 	EXP 	blank: autoDraw = True
16.7728 	EXP 	New trial (rep=0, index=3): {'color': 'white', 'trigger': 1}
16.7842 	EXP 	blank: autoDraw = False
16.7842 	EXP 	blank: autoDraw = False
16.7842 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
16.7842 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
16.7883 	EXP 	stimulus: autoDraw = True
17.0342 	EXP 	stimulus: autoDraw = False
17.0342 	EXP 	stimulus: autoDraw = False
17.0386 	EXP 	blank: autoDraw = True
18.5230 	EXP 	New trial (rep=0, index=4): {'color': 'white', 'trigger': 1}
18.5342 	EXP 	blank: autoDraw = False
18.5342 	EXP 	blank: autoDraw = False
18.5342 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
18.5342 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
18.5386 	EXP 	stimulus: autoDraw = True
18.7844 	EXP 	stimulus: autoDraw = False
18.7844 	EXP 	stimulus: autoDraw = False
18.7889 	EXP 	blank: autoDraw = True
20.2743 	EXP 	New trial (rep=0, index=5): {'color': 'white', 'trigger': 1}
20.2842 	EXP 	blank: autoDraw = False
20.2842 	EXP 	blank: autoDraw = False
20.2842 	EXP 	stimulus: fillColor = <psychopy.colors.Color: white, alpha=1.0>
20.2842 	EXP 	stimulus: borderColor = <psychopy.colors.Color: white, alpha=1.0>
20.2887 	EXP 	stimulus: autoDraw = True
20.5341 	EXP 	stimulus: autoDraw = False
20.5341 	EXP 	stimulus: autoDraw = False
20.5389 	EXP 	blank: autoDraw = True
22.0243 	EXP 	New trial (rep=0, index=6): {'color': 'gray', 'trigger': 2}
22.0342 	EXP 	blank: autoDraw = False
22.0342 	EXP 	blank: autoDraw = False
22.0342 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
22.0342 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
22.0388 	EXP 	stimulus: autoDraw = True
22.2842 	EXP 	stimulus: autoDraw = False
22.2842 	EXP 	stimulus: autoDraw = False
22.2888 	EXP 	blank: autoDraw = True
23.7730 	EXP 	New trial (rep=0, index=7): {'color': 'gray', 'trigger': 2}
23.7842 	EXP 	blank: autoDraw = False
23.7842 	EXP 	blank: autoDraw = False
23.7842 	EXP 	stimulus: fillColor = <psychopy.colors.Color: gray, alpha=1.0>
23.7842 	EXP 	stimulus: borderColor = <psychopy.colors.Color: gray, alpha=1.0>
23.7888 	EXP 	stimulus: autoDraw = True
23.9611 	DATA 	Keypress: escape
23.9653 	WARNING 	t of last frame was 63.82ms (=1/15)
24.2127 	EXP 	window1: mouseVisible = True
