1.5888 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.3951 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
8.7389 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

8.7416 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f89c4a9e970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f8962428550>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.7423 	EXP 	window1: mouseVisible = True
8.7434 	EXP 	window1: mouseVisible = False
8.7435 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.7435 	EXP 	window1: recordFrameIntervals = False
8.8215 	EXP 	window1: recordFrameIntervals = True
9.6553 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

11.6207 	EXP 	Created grating1 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, interpolate=True, mask=None, maskParams=None, name='grating1', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([20., 20.]), size=array([0.75, 0.75]), tex='sin', texRes=128.0, units='height', win=Window(...))
11.6334 	EXP 	Created grating1_2 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, interpolate=True, mask=None, maskParams=None, name='grating1_2', opacity=1.0, ori=0.0, phase=array([0.5, 0.5]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([20., 20.]), size=array([0.75, 0.75]), tex='sin', texRes=128.0, units='height', win=Window(...))
11.6411 	EXP 	Imported StimList.xlsx as conditions, 8 conditions, 2 params
11.6429 	EXP 	Created sequence: random, trialTypes=8, nReps=10, seed=None
11.6432 	EXP 	New trial (rep=0, index=0): {'color': 'gray', 'trigger': 2}
11.6583 	WARNING 	t of last frame was 2003.33ms (=1/0)
11.6583 	EXP 	grating1: autoDraw = True
11.6583 	EXP 	grating1: tex = 'sin'
12.1497 	EXP 	grating1: autoDraw = False
12.1497 	EXP 	grating1_2: autoDraw = True
12.1497 	EXP 	grating1_2: tex = 'sin'
12.1711 	WARNING 	t of last frame was 21.41ms (=1/46)
12.6394 	EXP 	New trial (rep=0, index=1): {'color': 'gray', 'trigger': 2}
12.6467 	EXP 	grating1_2: autoDraw = False
12.6467 	EXP 	grating1: autoDraw = True
13.1456 	EXP 	grating1: autoDraw = False
13.1456 	EXP 	grating1_2: autoDraw = True
13.6295 	EXP 	New trial (rep=0, index=2): {'color': 'gray', 'trigger': 2}
13.6376 	EXP 	grating1_2: autoDraw = False
13.6376 	EXP 	grating1_2: autoDraw = False
13.6376 	EXP 	grating1: autoDraw = True
14.1291 	EXP 	grating1: autoDraw = False
14.1291 	EXP 	grating1: autoDraw = False
14.1291 	EXP 	grating1_2: autoDraw = True
14.6132 	EXP 	New trial (rep=0, index=3): {'color': 'gray', 'trigger': 2}
14.6211 	EXP 	grating1_2: autoDraw = False
14.6211 	EXP 	grating1_2: autoDraw = False
14.6276 	EXP 	grating1: autoDraw = True
15.1215 	EXP 	grating1: autoDraw = False
15.1215 	EXP 	grating1: autoDraw = False
15.1280 	EXP 	grating1_2: autoDraw = True
15.6140 	EXP 	New trial (rep=0, index=4): {'color': 'white', 'trigger': 1}
15.6211 	EXP 	grating1_2: autoDraw = False
15.6211 	EXP 	grating1_2: autoDraw = False
15.6274 	EXP 	grating1: autoDraw = True
16.1211 	EXP 	grating1: autoDraw = False
16.1211 	EXP 	grating1: autoDraw = False
16.1277 	EXP 	grating1_2: autoDraw = True
16.6130 	EXP 	New trial (rep=0, index=5): {'color': 'white', 'trigger': 1}
16.6212 	EXP 	grating1_2: autoDraw = False
16.6212 	EXP 	grating1_2: autoDraw = False
16.6283 	EXP 	grating1: autoDraw = True
17.1216 	EXP 	grating1: autoDraw = False
17.1216 	EXP 	grating1: autoDraw = False
17.1281 	EXP 	grating1_2: autoDraw = True
17.6124 	EXP 	New trial (rep=0, index=6): {'color': 'white', 'trigger': 1}
17.6213 	EXP 	grating1_2: autoDraw = False
17.6213 	EXP 	grating1_2: autoDraw = False
17.6279 	EXP 	grating1: autoDraw = True
18.1215 	EXP 	grating1: autoDraw = False
18.1215 	EXP 	grating1: autoDraw = False
18.1281 	EXP 	grating1_2: autoDraw = True
18.6125 	EXP 	New trial (rep=0, index=7): {'color': 'white', 'trigger': 1}
18.6213 	EXP 	grating1_2: autoDraw = False
18.6213 	EXP 	grating1_2: autoDraw = False
18.6279 	EXP 	grating1: autoDraw = True
19.1215 	EXP 	grating1: autoDraw = False
19.1215 	EXP 	grating1: autoDraw = False
19.1280 	EXP 	grating1_2: autoDraw = True
